ref,word,sourceid,synset_id,gloss,alternate_words
eemdmxlyzl_hiya.mp4,unfruitful,4,301036908,not fruitful; not conducive to abundant production,unfruitful
evmbwdsejy_hiya.mp4,unfulfilled,4,302253909,"of persons; marked by failure to realize full potentialities; ""unfulfilled and uneasy men""; ""unrealized dreams and ambitions""","unfulfilled, unrealised, unrealized"
xex1j2qibt_hiya.mp4,unfulfilledunfulfilling,4,,,
qi9wlikeby_hiya.mp4,unfunded,4,301053657,"not furnished with funds; ""an unfunded project""",unfunded
pxxnpybzvs_hiya.mp4,unfunny,4,301223078,"not funny; especially failing to achieve the intended humor; ""a very unfunny joke""",unfunny
4sttfmlesr_hiya.mp4,unfurl,4,200423103,"unroll, unfold, or spread out or be unrolled, unfolded, or spread out from a furled state; ""unfurl a banner""","unfurl, unroll"
cjig26fjbg_hiya.mp4,unfurnished,4,301053240,"not equipped with what is needed especially furniture; ""an unfurnished apartment""","unequipped, unfurnished"
g9jgtcrd49_hiya.mp4,ungainliness,4,104740009,the carriage of someone whose movements and posture are extremely ungainly and inelegant,"gawkiness, ungainliness"
ellvxvkx4r_hiya.mp4,ungenerous,4,301072207,"lacking in magnanimity; ""it seems ungenerous to end this review of a splendid work of scholarship on a critical note""- Times Litt. Sup.; ""a meanspirited man unwilling to forgive""","meanspirited, ungenerous"
lqraoiomjb_hiya.mp4,ungentlemanly,4,301889959,not befitting a gentleman,"ungentlemanlike, ungentlemanly"
pggubv4jfc_hiya.mp4,unglamorous,4,300881809,"not challenging; dull and lacking excitement; ""an unglamorous job greasing engines""","commonplace, humdrum, prosaic, unglamorous, unglamourous"
vt86egxt8s_hiya.mp4,unglazed,4,301079507,"not having a shiny coating; ""unglazed paper""",unglazed
wfaethb77w_hiya.mp4,ungovernable,4,301425346,"of persons; ""the little boy''s parents think he is spirited, but his teacher finds him unruly""","indocile, uncontrollable, ungovernable, unruly"
vshj9vwmrn_hiya.mp4,ungraceful,4,301098441,"lacking grace; clumsy; ""a graceless production of the play""; ""his stature low...his bearing ungraceful""- Sir Walter Scott","graceless, ungraceful"
e6kzw6yiaa_hiya.mp4,ungraded,4,301160959,not arranged in order hierarchically,"ungraded, unordered, unranked"
otfdvt6ydg_hiya.mp4,ungrammatical,4,301104200,not grammatical; not conforming to the rules of grammar or accepted usage,"ill-formed, ungrammatical"
x8r6tv6mf9_hiya.mp4,ungrateful,4,301104807,"not feeling or showing gratitude; ""ungrateful heirs""; ""How sharper than a serpent''s tooth it is / To have a thankless child!""- Shakespeare","thankless, ungrateful, unthankful"
ounnvkjdbi_hiya.mp4,ungrounded conductors,8,,,
a1vdvir4dn_hiya.mp4,ungrudging,4,301072099,"without envy or reluctance; ""ungrudging admiration""",ungrudging
3w3nl9nzi0_hiya.mp4,unguarded,4,300168831,"displaying or feeling no wariness; ""an unguarded remark""; ""spilled the beans in an incautious moment""","incautious, unguarded"
psmaejoemo_hiya.mp4,unguided,4,301380490,"not subject to guidance or control after launching; ""unguided missiles""",unguided
91iuqhl3pu_hiya.mp4,unhallowed,4,301986010,not hallowed or consecrated,"unhallowed, unholy"
nadbhsbgtk_hiya.mp4,unhandy,4,,,
eb14vjaesm_hiya.mp4,unhappily,4,400042798,"in an unfortunate way; ""sadly he died before he could see his grandchild""","sadly, unhappily"
jnet8wlihq_hiya.mp4,unhappy,104,301107636,"experiencing or marked by or causing sadness or sorrow or discontent; ""unhappy over her departure""; ""unhappy with her raise""; ""after the argument they lapsed into an unhappy silence""; ""had an unhappy time at school""; ""the unhappy (or sad) news""; ""he looks",unhappy
otk4ofdoqu_hiya.mp4,unharmed,4,301273110,wholly unharmed,"unharmed, unhurt, unscathed"
5p6rfrou86_hiya.mp4,unharness,4,201449656,"remove the harness from; ""unharness a horse""",unharness
adnikgoiz8_hiya.mp4,unharvested,4,,,
r4iq0xktwf_hiya.mp4,unhatched,4,301680163,not yet hatched,unhatched
o333zz4blp_hiya.mp4,unhealthful,4,302469031,detrimental to health,"insalubrious, unhealthful, unhealthy"
q8nqzefyuh_hiya.mp4,unhealthier,4,,,
l10qrm9dqg_hiya.mp4,unheard,4,300179899,not necessarily inaudible but not heard,unheard
4ndie897cj_hiya.mp4,unheard of,4,301330315,"previously unknown; ""a first novel by an unheard of writer""; ""developments on an unheard-of scale""",unheard-of
0weh4u232g_hiya.mp4,unheated,4,301210150,"not having been heated or warmed; ""an unheated room""; ""unwarmed rolls""","unheated, unwarmed"
buv1rwglqn_hiya.mp4,unheeded,4,301558488,"disregarded; ""his cries were unheeded""; ""Shaw''s neglected one-act comedy, `A Village Wooing''""; ""her ignored advice""","ignored, neglected, unheeded"
lptrr2mxol_hiya.mp4,unhelpful,4,300591334,"showing no willingness to cooperate; ""an unhelpful attitude""",unhelpful
eapafqqevn_hiya.mp4,unheralded,4,300889133,"without warning or announcement; ""they arrived unannounced""; ""a totally unheralded telegram that his daughter...died last night""- M.A.D.Howe","unannounced, unheralded, unpredicted"
iv5ae9ry1a_hiya.mp4,unhesitating,4,300657373,"characterized by quickness and firmness; ""his reply was unhesitating""","resolute, unhesitating"
sgoifrigmf_hiya.mp4,unhinge,4,201713293,"disturb in mind or make uneasy or cause to be worried or alarmed; ""She was rather perturbed by the news that her father was seriously ill""","cark, disorder, disquiet, distract, perturb, trouble, unhinge"
pxmxqk8afd_hiya.mp4,unholiness,4,104622380,the quality of being unholy,unholiness
f5xps40fn6_hiya.mp4,unhook,4,201326311,take off a hook,unhook
2zn2ytcmoq_hiya.mp4,unhoped for,4,300889663,"so unexpected as to have not been imagined; ""an unhoped-for piece of luck""; ""an unthought advantage""; ""an unthought-of place to find the key""","unhoped, unhoped-for, unthought, unthought-of"
itika4nsad_hiya.mp4,unhurried,4,301225620,"relaxed and leisurely; without hurry or haste; ""people strolling about in an unhurried way""; ""an unhurried walk""; ""spoke in a calm and unhurried voice""",unhurried
mpkh3q1ulc_hiya.mp4,unibody,8,,,
ylh7owfn4s_hiya.mp4,unibrow,76,,,
a2hdgzvjfr_hiya.mp4,unicameral,4,300234821,composed of one legislative body,unicameral
ofwyb2d9yg_hiya.mp4,unicorn,4,110037288,an imaginary creature represented as a white horse with a long horn growing from its forehead,unicorn
wtsoszliqc_hiya.mp4,unicycle,104,104335138,a vehicle with a single wheel that is driven by pedals,"monocycle, unicycle"
xse1lsyzq9_hiya.mp4,unidentifiable,4,301226843,impossible to identify,unidentifiable
efrjeurklp_hiya.mp4,unidentified,4,300127026,"being or having an unknown or unnamed source; ""a poem by an unknown author""; ""corporations responsible to nameless owners""; ""an unnamed donor""","nameless, unidentified, unknown, unnamed"
vddzwrlc5u_hiya.mp4,unidirectional,4,300235789,"operating or moving or allowing movement in one direction only; ""a unidirectional flow""; ""a unidirectional antenna""; ""a unidirectional approach to a problem""",unidirectional
j3pblifmow_hiya.mp4,unification,4,106921673,an occurrence that involves the production of a union,"fusion, merger, unification"
z8d1zbwk83_hiya.mp4,unifier,4,,,
lmvdaeyo3l_hiya.mp4,uniform,76,104335259,clothing of distinctive design worn by members of a particular group as a means of identification,uniform
ay3qco22ht_hiya.mp4,uniformitarianism,4,,,
erzoga54fd_hiya.mp4,unilateral,4,300238615,"involving only one part or side; ""unilateral paralysis""; ""a unilateral decision""","one-sided, unilateral"
0yoz3ahpzb_hiya.mp4,unimaginable,78,302331533,totally unlikely,"impossible, inconceivable, out_of_the_question, unimaginable"
z9z7wbv4lf_hiya.mp4,unimpeachable,4,301857739,"beyond doubt or reproach; ""an unimpeachable source""",unimpeachable
fwa18xadb6_hiya.mp4,unimposing,4,301239655,"lacking in impressiveness; ""on the whole the results of this system are unimposing""",unimposing
inhhapg5gc_hiya.mp4,unimpressed,4,300076633,"not moved to serious regard; ""trying to appear unimpressed""",unimpressed
ytlrhezpzz_hiya.mp4,unimproved,4,301242065,"not made more desirable or valuable or profitable; especially not made ready for use or marketing; ""taxes on unimproved land are low""; ""unimproved dirt roads""",unimproved
tfnlqag85t_hiya.mp4,unincorporated,4,301621528,not organized and maintained as a legal corporation,unincorporated
9axumpyjg1_hiya.mp4,uninfected,4,302051214,"free from sepsis or infection; ""a clean (or uninfected) wound""","clean, uninfected"
efc1cd9zio_hiya.mp4,uninflected,4,300118251,expressing a grammatical category by using two or more words rather than inflection,"analytic, uninflected"
xedpsmlqrh_hiya.mp4,uninfluenced,4,300076750,"not influenced or affected; ""stewed in its petty provincialism untouched by the brisk debates that stirred the old world""- V.L.Parrington; ""unswayed by personal considerations""","uninfluenced, unswayed, untouched"
dvbmlwt4m5_hiya.mp4,uninformed,4,301260658,"not informed; lacking in knowledge or information; ""the uniformed public""",uninformed
jcswz21ikp_hiya.mp4,uninhabitable,4,301375286,not fit for habitation,uninhabitable
3ndksiwv9v_hiya.mp4,uninhabited,4,301264543,"not having inhabitants; not lived in; ""an uninhabited island""; ""gaping doors of uninhabited houses""",uninhabited
c9vi8gyhf2_hiya.mp4,uninhibited,4,301268519,"not inhibited or restrained; ""uninhibited exuberance""",uninhibited
jq7thznazx_hiya.mp4,uninitiated,4,300896729,"not initiated; deficient in relevant experience; ""it seemed a bizarre ceremony to uninitiated western eyes""","uninitiate, uninitiated"
y9ncpcsun9_hiya.mp4,uninspired,4,300614153,"deficient in originality or creativity; lacking powers of invention; ""a sterile ideology lacking in originality""; ""unimaginative development of a musical theme""; ""uninspired writing""","sterile, unimaginative, uninspired, uninventive"
fiyxqyjl7a_hiya.mp4,uninstructed,4,301261732,"lacking information or instruction; ""lamentably unenlightened as to the laws""","unenlightened, uninstructed"
szpsn4bcit_hiya.mp4,uninsured,4,302031542,"not covered by insurance; ""an uninsured motorist""",uninsured
y7czsvbvhy_hiya.mp4,unintelligent,4,301290131,"without much intelligence; ""a dull job with lazy and unintelligent co-workers""","stupid, unintelligent"
z2mkrwqceq_hiya.mp4,unintended,4,301292489,not deliberate,unintended
tuucsav2hb_hiya.mp4,uninterested,4,301296311,"not having or showing interest; ""an uninterested spectator""",uninterested
bemwvdpwbq_hiya.mp4,uninterrupted,4,300567099,"continuing in time or space without interruption; ""a continuous rearrangement of electrons in the solar atoms results in the emission of light""- James Jeans; ""a continuous bout of illness lasting six months""; ""lived in continuous fear""; ""a continuous row","continuous, uninterrupted"
jkrtp3gf6w_hiya.mp4,uninvited,4,302452158,"without being invited; ""an unwanted intrusion""; ""uninvited guests""","unasked, uninvited, unwanted"
rtex0dfokx_hiya.mp4,uninviting,4,301312267,neither attractive nor tempting,uninviting
a7czggqhtt_hiya.mp4,union,104,113601963,"the state of being joined or united or linked; ""there is strength in union""","unification, union"
ek2yzompmg_hiya.mp4,union,70,301556211,"being of or having to do with the northern United States and those loyal to the Union during the Civil War; ""Union soldiers""; ""Federal forces""; ""a Federal infantryman""","Federal, Union"
4pvhcfqyhg_hiya.mp4,union,4,107734669,"an organization of employees formed to bargain with the employer; ""you have to join the union in order to get a job""","brotherhood, labor_union, trades_union, trade_union, union"
k9eedfylj5_hiya.mp4,union station,9,,,
3roq3rg5uz_hiya.mp4,unionist,4,110021646,a worker who belongs to a trade union,"trade_unionist, unionist, union_member"
xyzgbgiqtk_hiya.mp4,unionize,4,202360949,"form or join a union; ""The autoworkers decided to unionize""","organise, organize, unionise, unionize"
lopaj5cv9t_hiya.mp4,unique,76,300478200,"radically distinctive and without equal; ""he is alone in the field of microbiology""; ""this theory is altogether alone in its penetration of the problem""; ""Bach was unique in his handling of counterpoint""; ""craftsmen whose skill is unequaled""; ""unparallele","alone, unequaled, unequalled, unique, unparalleled"
xv7itaea9c_hiya.mp4,uniquer,4,,,
ydbm5w9bk8_hiya.mp4,unisex,4,301428975,not distinguished on the basis of sex,unisex
tqcasqh85h_hiya.mp4,unison,4,113177881,"corresponding exactly; ""marching in unison""",unison
ze1tgnqwmo_hiya.mp4,unit,102,112818586,"any division of quantity accepted as a standard of measurement or exchange; ""the dollar is the United States unit of currency""; ""a unit of wheat is a bushel""; ""change per unit volume""","unit, unit_of_measurement"
ep6vua0zci_hiya.mp4,unit circle,4,,,
fdvw5drnz0_hiya.mp4,unit cost,102,112547007,calculated cost for a given unit of a product,unit_cost
h1rs2thlpa_hiya.mp4,unit group,55,,,
pul0vcydu6_hiya.mp4,unit rate,102,,,
ynzfrnupmm_hiya.mp4,unit school subject,4,,,
saipvftnoe_hiya.mp4,unitary,4,301064729,"characterized by or constituting a form of government in which power is held by one central authority; ""a unitary as opposed to a federal form of government""",unitary
wvywflwrre_hiya.mp4,unite,55,200356439,"become one; ""Germany unified officially in 1990""; ""Will the two Koreas unify?""","merge, unify, unite"
biwzssrhos_hiya.mp4,"unite, reconcile",68,,,
pp450kbtku_hiya.mp4,united arab emirates,73,108482552,a federation of seven Arab emirates on the eastern Arabian peninsula; achieved independence from the United Kingdom in 1971; rich in oil reserves,United_Arab_Emirates
ptngloiqku_hiya.mp4,united kingdom,76,108312482,a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland,"Britain, GB, Great_Britain, UK, United_Kingdom, United_Kingdom_of_Great_Britain_and_Northern_Irela"
5bvhsinv5f_hiya.mp4,united states,94,108483220,North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776,"America, U.S., U.S.A., United_States, United_States_of_America, US, USA"
wvxjgfaoci_hiya.mp4,united states of america,73,108483220,North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776,"America, U.S., U.S.A., United_States, United_States_of_America, US, USA"
hm4hkjsbsc_hiya.mp4,unities,4,104536065,the quality of being united into one,"oneness, unity"
